"","text","favorited","favoriteCount","created","truncated","id","retweetCount","isRetweet","retweeted","RETWEETHOT"
"1","Next Big Wave of Online Shopping @pamedy.com",FALSE,0,2021-09-30 02:36:36,FALSE,"1443404381475463170",0,FALSE,FALSE,"none"
"2","#argentina Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy yo… https://t.co/1K1B7uy7T8",FALSE,0,2021-09-30 02:36:17,TRUE,"1443404304019251201",0,FALSE,FALSE,"none"
"3","RT @therealcliffyb: Proof that launching an online game is hard AF when even Amazon can't get it right and THEY OWN THE SERVERS. #PlayNewWo…",FALSE,0,2021-09-30 02:35:56,FALSE,"1443404214521192448",14,TRUE,FALSE,"little"
"4","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:35:49,FALSE,"1443404186167623686",283,TRUE,FALSE,"some"
"5","Dentsu Malaysia is partnering with Nuffnang Live to strengthen live commerce capabilities and bring to life the bes… https://t.co/KKt5TocLVf",FALSE,0,2021-09-30 02:35:40,TRUE,"1443404148603592704",0,FALSE,FALSE,"none"
"6","RT @Shivani711: Online shopping drunk is really risky business",FALSE,0,2021-09-30 02:35:27,FALSE,"1443404093574172672",1,TRUE,FALSE,"little"
"7","#mexico Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy your… https://t.co/MVsCSxRJNy",FALSE,0,2021-09-30 02:35:20,TRUE,"1443404064881004552",0,FALSE,FALSE,"none"
"8","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:34:56,FALSE,"1443403962858754052",390,TRUE,FALSE,"some"
"9","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:34:39,FALSE,"1443403893409411074",283,TRUE,FALSE,"some"
"10","#Colombia Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy you… https://t.co/KhEk7XcgPm",FALSE,0,2021-09-30 02:34:36,TRUE,"1443403878448369670",0,FALSE,FALSE,"none"
"11","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:34:03,FALSE,"1443403742343168001",283,TRUE,FALSE,"some"
"12","#PuertoRico Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy y… https://t.co/vIcH9n36GY",FALSE,0,2021-09-30 02:33:58,TRUE,"1443403721128517641",0,FALSE,FALSE,"none"
"13","RT @GabrielConstans: Watch our multicultural #romcom THE LAST CONCEPTION. Now online in the UK, US &amp; Canada @ #Amazon &amp; other sites. #lesbi…",FALSE,0,2021-09-30 02:33:51,FALSE,"1443403688148561920",98,TRUE,FALSE,"little"
"14","“money doesn’t buy happiness” oh really why did i just do some online shopping and i suddenly feel better huh",FALSE,0,2021-09-30 02:33:23,FALSE,"1443403571903533056",1,FALSE,FALSE,"little"
"15","This book effectively balances out the difficult, emotional topic of grief... about hope, gratefulness, and the rem… https://t.co/wYBiA7skRU",FALSE,0,2021-09-30 02:33:04,TRUE,"1443403491792334850",0,FALSE,FALSE,"none"
"16","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:32:22,FALSE,"1443403316747116547",520,TRUE,FALSE,"many"
"17","#CaribbeanIslander Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and… https://t.co/6HBW2ydcYI",FALSE,0,2021-09-30 02:32:19,TRUE,"1443403304264949765",0,FALSE,FALSE,"none"
"18","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:32:19,FALSE,"1443403303249981444",283,TRUE,FALSE,"some"
"19","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:32:16,FALSE,"1443403291975577601",390,TRUE,FALSE,"some"
"20","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:31:05,FALSE,"1443402992292564995",283,TRUE,FALSE,"some"
"21","#NowPlaying : Twist And Turn ft Drake &amp; PartyNextDoor by @PopcaanMusic Listen online at https://t.co/T7Sx1Ck34v ...… https://t.co/B6gPrNnI5X",FALSE,0,2021-09-30 02:30:39,TRUE,"1443402886440947713",0,FALSE,FALSE,"none"
"22","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:30:18,FALSE,"1443402795453911042",283,TRUE,FALSE,"some"
"23","@Bite_Sizzee thats why i hate online shopping with a passion..",FALSE,0,2021-09-30 02:30:08,FALSE,"1443402753125109760",0,FALSE,FALSE,"none"
"24","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:29:45,FALSE,"1443402658887487492",283,TRUE,FALSE,"some"
"25","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:29:11,FALSE,"1443402515358175233",390,TRUE,FALSE,"some"
"26","@RepAdamSchiff @amazon @Facebook People are allowed to say whatever bs they want to online, its up to the consumer… https://t.co/qWBGoRZItf",FALSE,0,2021-09-30 02:28:42,TRUE,"1443402395954864129",0,FALSE,FALSE,"none"
"27","My #Mac Pro #Northbridge heatsink rivet snapped (a common issue with Mac Pros) - chip was overheating. After trying… https://t.co/ADiTi2D17r",FALSE,0,2021-09-30 02:28:28,TRUE,"1443402334885789696",0,FALSE,FALSE,"none"
"28","RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f…",FALSE,0,2021-09-30 02:28:25,FALSE,"1443402321426202626",6284,TRUE,FALSE,"popular"
"29","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:28:08,FALSE,"1443402251561734147",283,TRUE,FALSE,"some"
"30","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:28:02,FALSE,"1443402226202972162",283,TRUE,FALSE,"some"
"31","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:27:20,FALSE,"1443402050847617030",283,TRUE,FALSE,"some"
"32","<U+0001F447>#TikTok Shopping expands with more partnerships, LIVE Shopping, new ads and more
https://t.co/AWTAGKQadb

 #vpnapp… https://t.co/5PCHq1ESBO",FALSE,0,2021-09-30 02:26:57,TRUE,"1443401952193249280",0,FALSE,FALSE,"none"
"33","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:26:55,FALSE,"1443401945423642626",283,TRUE,FALSE,"some"
"34","RT @noizylady: Try Audible Plus
$7.95 a month after 30 days free trial. Cancel online anytime.
https://t.co/RWAQj6uh1i

<U+0001F449><U+0001F449>Price subject to…",FALSE,0,2021-09-30 02:26:46,FALSE,"1443401908341850112",2,TRUE,FALSE,"little"
"35","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:26:32,FALSE,"1443401849386717189",283,TRUE,FALSE,"some"
"36","RT @TiredPops: <U+0001F449>DYK @upstryve books are sold on Amazon, Walmart and many other online retailers <U+0001F4AF><U+0001F525> $PBYA https://t.co/ChOdbUIo66",FALSE,0,2021-09-30 02:25:58,FALSE,"1443401707430502400",3,TRUE,FALSE,"little"
"37","@JenniferBeckett I was about to go IN STORE grocery shopping for the first time in weeks today. Now ordering online… https://t.co/jtOyl7xMU3",FALSE,1,2021-09-30 02:25:26,TRUE,"1443401572281569280",0,FALSE,FALSE,"none"
"38","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:25:21,FALSE,"1443401549879857152",283,TRUE,FALSE,"some"
"39","Since you like online shopping, save more by using ShopBack to earn Cashback when you shop. Download the app and si… https://t.co/eG57ZMPNUl",FALSE,0,2021-09-30 02:25:10,TRUE,"1443401503994089472",0,FALSE,FALSE,"none"
"40","RT @integralminkey: Q: Where do you usually shop?
Kibum: I often do online-shopping because I'm the style that, if I go myself to the store…",FALSE,0,2021-09-30 02:25:07,FALSE,"1443401491524456450",17,TRUE,FALSE,"little"
"41","@HardingGruff I thought there were Countdown and New World supermarkets in your area. They both deliver. I did a no… https://t.co/yk9dUzcFSL",FALSE,0,2021-09-30 02:24:41,TRUE,"1443401385039384579",0,FALSE,FALSE,"none"
"42","Literally how I stare at my online shopping cart, contemplating on what to check out. <U+0001F605>

Look for the best deals wi… https://t.co/l8b2FTyKvw",FALSE,0,2021-09-30 02:24:29,TRUE,"1443401334439354369",0,FALSE,FALSE,"none"
"43","Get 750 #Diamonds on Shop From Small Business During #AmazonGreatIndianFestival How To Details- https://t.co/HJuuhHjTPc",FALSE,0,2021-09-30 02:23:52,FALSE,"1443401178042175494",0,FALSE,FALSE,"none"
"44","Maaan, I think I may have a slight problem(addiction) to online shopping. Hmm Idk tho",FALSE,0,2021-09-30 02:23:33,FALSE,"1443401099063533569",0,FALSE,FALSE,"none"
"45","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:23:14,FALSE,"1443401018587455489",283,TRUE,FALSE,"some"
"46","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:22:55,FALSE,"1443400937410859010",283,TRUE,FALSE,"some"
"47","I got a online shopping issue <U+0001F97A>",FALSE,0,2021-09-30 02:22:44,FALSE,"1443400890715676673",0,FALSE,FALSE,"none"
"48","RT @noizylady: Try Audible Plus
$7.95 a month after 30 days free trial. Cancel online anytime.
https://t.co/RWAQj6uh1i

<U+0001F449><U+0001F449>Price subject to…",FALSE,0,2021-09-30 02:22:42,FALSE,"1443400884612907011",2,TRUE,FALSE,"little"
"49","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:22:14,FALSE,"1443400764702044160",283,TRUE,FALSE,"some"
"50","RT @Hailllie20: a good boy just funded me and my friends online shopping spree, now he’s gonna be the only sub to see me wear what I got. B…",FALSE,0,2021-09-30 02:21:42,FALSE,"1443400631192932355",3,TRUE,FALSE,"little"
"51","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:21:13,FALSE,"1443400511638708226",283,TRUE,FALSE,"some"
"52","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:20:58,FALSE,"1443400449273393162",283,TRUE,FALSE,"some"
"53","Now on air: Open The Door by Claudja Barry Listen online at https://t.co/Tpm1kp0Qdd
 Buy song… https://t.co/9cMk66EBMk",FALSE,0,2021-09-30 02:20:27,TRUE,"1443400317920493568",0,FALSE,FALSE,"none"
"54","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:20:09,FALSE,"1443400243307896840",520,TRUE,FALSE,"many"
"55","@therealTJones I like to think of it as competitive online shopping",FALSE,1,2021-09-30 02:19:41,FALSE,"1443400123661185030",0,FALSE,FALSE,"none"
"56","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:19:33,FALSE,"1443400090870329350",283,TRUE,FALSE,"some"
"57","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:19:28,FALSE,"1443400070955634689",520,TRUE,FALSE,"many"
"58","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:19:12,FALSE,"1443400002018099200",283,TRUE,FALSE,"some"
"59","RT @WinningPositive: Amazon has a steady lead among grocers when it comes to where online grocery shoppers choose to shop: 62.5% of consume…",FALSE,0,2021-09-30 02:19:00,FALSE,"1443399952739155971",1,TRUE,FALSE,"little"
"60","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:18:43,FALSE,"1443399883294183424",283,TRUE,FALSE,"some"
"61","#online #tumblr #twitter #facebook #instagram #dogecoin #socialmedia #pinterest #doge #deal #gift #gifts #giftideas… https://t.co/4dcIfWqnAl",FALSE,0,2021-09-30 02:18:20,TRUE,"1443399783620743171",0,FALSE,FALSE,"none"
"62","@thesheetztweetz @joroulette Everybody upset by @blueorigin’s costly delays to US’ lunar mission can BOYCOTT… https://t.co/twzhFlqKuH",FALSE,0,2021-09-30 02:17:15,TRUE,"1443399512496635906",0,FALSE,FALSE,"none"
"63","RT @integralminkey: Q: Where do you usually shop?
Kibum: I often do online-shopping because I'm the style that, if I go myself to the store…",FALSE,0,2021-09-30 02:16:49,FALSE,"1443399402849062915",17,TRUE,FALSE,"little"
"64","Can't stop online shopping:/",FALSE,0,2021-09-30 02:16:38,FALSE,"1443399355797590016",0,FALSE,FALSE,"none"
"65","RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f…",FALSE,0,2021-09-30 02:16:32,FALSE,"1443399330648494087",6284,TRUE,FALSE,"popular"
"66","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:15:39,FALSE,"1443399108677431298",520,TRUE,FALSE,"many"
"67","RT @barbiesway: #WednesdayWisdom dreams fade
As a husbands online porn/sex habit brings conflict in a once happy marriage.
Sex
Who decides…",FALSE,0,2021-09-30 02:15:35,FALSE,"1443399093288673280",44,TRUE,FALSE,"little"
"68","@Lustyfory0u - looking into some of her own for the event.

Truth be told, Hazama didn't even know she left for a w… https://t.co/qXH7YAFvM6",FALSE,0,2021-09-30 02:15:32,TRUE,"1443399082224066561",0,FALSE,FALSE,"none"
"69","#NOWPLAYING :  Drankin N Smokin by Future &amp; Lil Uzi Vert Listen online at https://t.co/T7Sx1Ck34v ...Where the Extr… https://t.co/KvB0DOQYfm",FALSE,0,2021-09-30 02:15:31,TRUE,"1443399076335308805",0,FALSE,FALSE,"none"
"70","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:14:48,FALSE,"1443398896047181824",520,TRUE,FALSE,"many"
"71","New on HaileyburyX's @Medium publication: '19 Days' - an online meditative exploration of the natural world through… https://t.co/YbmgWgiRch",FALSE,0,2021-09-30 02:14:07,TRUE,"1443398725460631554",0,FALSE,FALSE,"none"
"72","RT @barbiesway: #WednesdayWisdom dreams fade
As a husbands online porn/sex habit brings conflict in a once happy marriage.
Sex
Who decides…",FALSE,0,2021-09-30 02:13:51,FALSE,"1443398658561544197",44,TRUE,FALSE,"little"
"73","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:13:41,FALSE,"1443398614122852352",283,TRUE,FALSE,"some"
"74","Southeast Asia’s e-commerce companies continue to ride the surge in demand for online shopping.
#DATAVANTAGE… https://t.co/q8EVeigbnF",FALSE,0,2021-09-30 02:13:20,TRUE,"1443398528529621000",0,FALSE,FALSE,"none"
"75","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:12:58,FALSE,"1443398433050669058",283,TRUE,FALSE,"some"
"76","Trying not to spend any money on non salon related/bill things so instead of going home and online shopping I will… https://t.co/CoFX6eyBZM",FALSE,3,2021-09-30 02:12:27,TRUE,"1443398304323276805",0,FALSE,FALSE,"none"
"77","Online shopping is such a relief<U+0001F60C> now I can’t wait till my stuff comes <U+0001F62C>",FALSE,0,2021-09-30 02:12:22,FALSE,"1443398284220018688",0,FALSE,FALSE,"none"
"78","#online #tumblr #twitter #facebook #instagram #dogecoin #socialmedia #pinterest #doge #deal #gift #gifts #giftideas… https://t.co/VW6a2g4Tq7",FALSE,0,2021-09-30 02:12:16,TRUE,"1443398259813330948",0,FALSE,FALSE,"none"
"79","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:11:32,FALSE,"1443398074047500289",390,TRUE,FALSE,"some"
"80","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:11:09,FALSE,"1443397977943404544",283,TRUE,FALSE,"some"
"81","RT @Tech_glareOffl: Sell On Amazon And Earn Money : 

Create Seller Account for Free.

It might be helpful for you in Future.

Link : https…",FALSE,0,2021-09-30 02:09:53,FALSE,"1443397657930526722",16,TRUE,FALSE,"little"
"82","RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter        
1]LIKE or <U+2665>  
2]SHARE or Retweet
3]COMMENT or TWEET us whic…",FALSE,0,2021-09-30 02:09:45,FALSE,"1443397623596130308",73,TRUE,FALSE,"little"
"83","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:09:44,FALSE,"1443397619544379395",283,TRUE,FALSE,"some"
"84","IM GONNA DO ONLINE SHOPPING THIS WEEEEEEK",FALSE,0,2021-09-30 02:09:22,FALSE,"1443397528213499905",0,FALSE,FALSE,"none"
"85","RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,2021-09-30 02:08:19,FALSE,"1443397263892496387",520,TRUE,FALSE,"many"
"86","Today is the start of #MerryMart's 4-day sale! Shop online and get amazing deals from household essentials to pharm… https://t.co/BBssgzY6Iw",FALSE,0,2021-09-30 02:07:29,TRUE,"1443397055171289097",0,FALSE,FALSE,"none"
"87","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:07:08,FALSE,"1443396968147992578",283,TRUE,FALSE,"some"
"88","Online shopping drunk is really risky business",FALSE,1,2021-09-30 02:06:06,FALSE,"1443396708008824833",1,FALSE,FALSE,"little"
"89","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:04:56,FALSE,"1443396411417145349",283,TRUE,FALSE,"some"
"90","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:04:49,FALSE,"1443396384233713676",390,TRUE,FALSE,"some"
"91","@EnergyCredit1 Maybe she shouldn't buy certain items of clothing online and instead see them in person/try them on… https://t.co/lcVb50OLNt",FALSE,0,2021-09-30 02:03:49,TRUE,"1443396132239970304",0,FALSE,FALSE,"none"
"92","Evening BG streams return, starting tonight!
https://t.co/3sdAvlFuwW

Tonight's stream is once again in partnership… https://t.co/eyQJjx1N1u",FALSE,8,2021-09-30 02:03:49,TRUE,"1443396131766083584",0,FALSE,FALSE,"none"
"93","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:03:07,FALSE,"1443395957488373764",283,TRUE,FALSE,"some"
"94","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:03:07,FALSE,"1443395954749607943",283,TRUE,FALSE,"some"
"95","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:02:48,FALSE,"1443395875410219010",283,TRUE,FALSE,"some"
"96","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:02:35,FALSE,"1443395821727371269",390,TRUE,FALSE,"some"
"97","Kinda hurt that I done went online shopping now when i totaled out these prices <U+0001F97A>",FALSE,0,2021-09-30 02:02:12,FALSE,"1443395726663430146",0,FALSE,FALSE,"none"
"98","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 02:02:05,FALSE,"1443395694446977027",390,TRUE,FALSE,"some"
"99","Amazon’s Latest Multiplayer Online Game ‘New World’ Soars at Release https://t.co/HS39gU86dD",FALSE,0,2021-09-30 02:01:43,FALSE,"1443395603397058562",0,FALSE,FALSE,"none"
"100","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:01:22,FALSE,"1443395517036171268",283,TRUE,FALSE,"some"
"101","RT @JaelitheL: At the moment, I'm online shopping for a machine to make grilled cheese. This is the most absurd thing I've done all week.",FALSE,0,2021-09-30 02:01:18,FALSE,"1443395496739938305",1,TRUE,FALSE,"little"
"102","RT @ProfRetail: #Woolworths taps into ‘endless aisle’ with Everyday Market - its not about head-to-head competition with #eBay and #Amazon,…",FALSE,0,2021-09-30 02:00:46,FALSE,"1443395365051539458",1,TRUE,FALSE,"little"
"103","#love #earn #money #affiliate #affiliatemarketing #makemoney #online #dogecoin #bitcoin #shop  #affiliatemarketing… https://t.co/GO8AF8OTnj",FALSE,0,2021-09-30 02:00:44,TRUE,"1443395354955816965",0,FALSE,FALSE,"none"
"104","RT @Breakingviews: AutoStore, which sells automated warehouses, is listing in Oslo for up to $15 billion. It’s a bet on the boom in online…",FALSE,0,2021-09-30 02:00:41,FALSE,"1443395343924793346",3,TRUE,FALSE,"little"
"105","#NowPlaying : Slatty by Young Stoner Life ft Young Thug ft Gunna, Lil Duke &amp; Yak Gotti Listen online at… https://t.co/DywzpjP9Aa",FALSE,0,2021-09-30 02:00:37,TRUE,"1443395325310476290",0,FALSE,FALSE,"none"
"106","Now on air: Kung Fu Fighting by Carl Douglas Listen online at https://t.co/Tpm1kp0Qdd
 Buy song… https://t.co/pE94z3nUWN",FALSE,0,2021-09-30 02:00:28,TRUE,"1443395287410696197",0,FALSE,FALSE,"none"
"107","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 02:00:23,FALSE,"1443395267622023168",283,TRUE,FALSE,"some"
"108","my online shopping addiction is back <U+2639><U+FE0F>",FALSE,4,2021-09-30 02:00:21,FALSE,"1443395260542066691",0,FALSE,FALSE,"none"
"109","A quarter of India’s online shoppers in 2020 were new to #ecommerce. As its online #retail landscape evolves, we re… https://t.co/Zexm8z0SCU",FALSE,0,2021-09-30 02:00:00,TRUE,"1443395171375325193",0,FALSE,FALSE,"none"
"110","RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f…",FALSE,0,2021-09-30 01:59:08,FALSE,"1443394954160590860",6284,TRUE,FALSE,"popular"
"111","https://t.co/QNoXCvJEpQ online marketplace-ebay alternative-zero seller fees!sound good?",FALSE,0,2021-09-30 01:59:03,FALSE,"1443394933596033027",0,FALSE,FALSE,"none"
"112","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 01:58:58,FALSE,"1443394912091783176",390,TRUE,FALSE,"some"
"113","Shopping online 
Eating in
More hand washing 
Baking bread
Oh…
And, cutting off relationships with toxic trumpy ant… https://t.co/pUpaJsDtZZ",FALSE,3,2021-09-30 01:58:48,TRUE,"1443394871427952642",0,FALSE,FALSE,"none"
"114","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 01:58:46,FALSE,"1443394862850527233",283,TRUE,FALSE,"some"
"115","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 01:58:31,FALSE,"1443394796534460418",283,TRUE,FALSE,"some"
"116","RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,2021-09-30 01:58:25,FALSE,"1443394774938030080",283,TRUE,FALSE,"some"
"117","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 01:58:24,FALSE,"1443394767711350784",390,TRUE,FALSE,"some"
"118","@JlhNeuro @theshiniestbox I’m online shopping for stuff for Mom right now for after her surgery.",FALSE,3,2021-09-30 01:58:17,FALSE,"1443394741228515331",0,FALSE,FALSE,"none"
"119","RT @hecraveskay: I wanna go online shopping with someone else’s card",FALSE,0,2021-09-30 01:58:11,FALSE,"1443394714221359105",21604,TRUE,FALSE,"popular"
"120","RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,2021-09-30 01:58:05,FALSE,"1443394688690556932",390,TRUE,FALSE,"some"
"121","RT @being__akshay_: Get 30% discount on your 1st order at Meesho, an online shopping app with a wide range of fashion, and home decor produ…",FALSE,0,2021-09-30 01:58:03,FALSE,"1443394681354604544",1,TRUE,FALSE,"little"
"122","RT @barbiesway: #WednesdayWisdom dreams fade
As a husbands online porn/sex habit brings conflict in a once happy marriage.
Sex
Who decides…",FALSE,0,2021-09-30 01:57:48,FALSE,"1443394617127407617",44,TRUE,FALSE,"little"
"123","Online shopping hack: add filter - shoe, bags, colour *chefs kiss* <U+0001F618><U+0001F90C><U+0001F3FC> 
It’s like Pinterest, but my credit card quivers",FALSE,0,2021-09-30 01:57:23,FALSE,"1443394513272254465",0,FALSE,FALSE,"none"
"124","#online #tumblr #twitter #facebook #instagram #dogecoin #socialmedia #pinterest #doge #deal #gift #gifts #giftideas… https://t.co/IP2rD5QWHQ",FALSE,0,2021-09-30 01:57:15,TRUE,"1443394478186893314",0,FALSE,FALSE,"none"
